"date","snow_height","degree_coverage","tmean","post_1","post_2","post_4","post_5","post_6","post_7","post_8","post_9","post_10","post_11","post_9387"
2017-01-22,53,10,-22.0,320,110,244,297,138,71,55,172,235,191,24
2017-01-23,55,10,-11.5,320,110,244,297,138,71,55,172,236,191,24
2017-01-24,54,10,-15.1,320,110,244,297,139,71,55,172,237,191,24
2017-01-25,53,10,-12.4,320,110,244,297,138,71,54,172,237,191,23
2017-01-26,53,10,-19.1,320,110,244,296,137,71,54,172,238,191,21
2017-01-27,54,10,-30.5,320,110,244,296,135,71,53,172,238,190,21
2017-01-28,54,10,-31.3,320,110,244,296,134,71,53,172,238,190,21
2017-01-29,54,10,-23.2,320,110,244,296,133,71,53,172,239,190,21
2017-01-30,53,10,-21.0,320,110,244,296,134,71,53,171,239,190,21
2017-01-31,53,10,-22.4,320,110,245,295,134,71,52,171,239,190,21
2017-02-01,53,10,-13.1,320,110,245,295,134,71,52,170,239,190,21
2017-02-02,53,10,-9.4,320,110,245,295,134,71,52,170,240,190,21
2017-02-03,54,10,-14.0,320,110,245,295,134,71,52,170,241,190,22
2017-02-04,55,10,-22.1,320,110,246,294,133,71,52,170,241,190,22
2017-02-05,55,10,-26.7,319,110,246,294,132,71,52,170,242,190,22
2017-02-06,56,10,-22.4,319,110,246,294,131,70,52,170,242,190,22
2017-02-07,55,10,-30.9,319,110,246,294,131,70,51,170,243,190,22
2017-02-08,55,10,-27.0,319,110,247,294,130,70,51,170,244,190,22
2017-02-09,55,10,-18.4,319,110,247,294,129,70,51,170,245,190,22
2017-02-10,55,10,-22.6,318,110,247,294,127,70,51,170,245,190,22
2017-02-11,55,10,-19.7,318,110,247,294,127,70,51,170,246,190,22
2017-02-12,55,10,-23.4,318,110,247,294,126,70,50,170,246,190,23
2017-02-13,54,10,-31.5,318,110,247,294,125,69,50,170,247,190,22
2017-02-14,53,10,-31.4,318,110,247,294,124,69,50,170,247,190,24
2017-02-15,53,10,-19.7,318,110,247,293,124,69,50,170,248,189,23
2017-02-16,53,10,-22.3,318,110,246,292,124,69,50,170,248,189,24
2017-02-17,53,10,-20.5,317,110,246,291,124,69,50,170,249,189,23
2017-02-18,53,10,-21.3,317,110,246,291,124,69,49,170,249,189,24
2017-02-19,53,10,-11.2,317,110,245,290,124,69,49,170,250,189,24
2017-02-20,53,10,-15.4,317,110,245,290,124,69,49,170,250,189,24
2017-02-21,53,10,-17.1,317,110,245,290,124,69,49,169,250,189,24
2017-02-22,53,10,-19.8,317,110,245,290,123,69,49,169,251,189,25
2017-02-23,54,10,-4.2,317,110,245,289,122,69,49,169,251,189,25
2017-02-24,54,10,-2.7,317,110,245,288,122,69,48,169,251,189,25
2017-02-25,54,10,-5.2,317,110,245,288,122,69,48,169,252,188,25
2017-02-26,53,10,-22.1,317,110,245,287,122,69,48,169,253,188,26
2017-02-27,53,10,-26.7,317,110,245,288,122,69,47,169,253,188,26
2017-02-28,53,10,-27.6,317,110,245,288,122,69,47,169,254,188,26
2017-03-01,56,10,-15.2,317,110,245,289,122,69,47,169,254,188,27
2017-03-02,56,10,-21.8,317,110,246,290,122,69,47,169,255,188,27
2017-03-03,56,10,-18.1,317,110,246,291,121,69,47,169,255,188,26
2017-03-04,56,10,-16.1,317,110,247,291,121,69,47,169,256,188,27
2017-03-05,58,10,-5.9,317,110,248,291,119,69,47,169,256,188,28
2017-03-06,58,10,-2.1,317,110,248,291,118,69,48,169,256,188,27
2017-03-07,56,10,-1.0,317,110,249,291,118,69,48,169,256,188,28
2017-03-08,55,10,-3.4,317,110,249,292,118,69,48,169,256,189,27
2017-03-09,54,10,-10.7,317,110,250,292,119,69,48,169,257,189,28
2017-03-10,54,10,-19.8,316,110,250,293,120,69,48,169,257,189,28
2017-03-11,54,10,-8.3,316,110,250,293,120,69,48,169,257,189,28
2017-03-12,55,10,-7.3,316,110,250,291,119,69,48,169,258,189,28
2017-03-13,54,10,-2.5,316,110,250,292,118,69,48,169,258,189,28
2017-03-14,55,10,-3.6,316,110,250,292,117,69,48,169,258,189,28
2017-03-15,54,10,-2.7,315,110,251,292,116,69,48,169,259,189,28
2017-03-16,54,10,-12.2,315,110,251,292,114,69,49,169,259,189,28
2017-03-17,54,10,-7.3,315,110,251,293,114,69,49,169,259,189,28
2017-03-18,52,10,-11.7,315,110,251,293,115,69,49,169,259,189,27
2017-03-19,52,10,-7.2,314,110,252,292,115,69,49,169,259,189,27
2017-03-20,54,10,-1.8,314,110,252,293,116,69,49,169,259,189,27
2017-03-21,53,10,-3.8,314,110,252,293,116,69,49,169,259,189,27
2017-03-22,51,10,-7.2,314,110,252,294,116,69,49,169,260,189,27
2017-03-23,51,10,-5.2,313,110,252,294,117,69,50,169,260,189,28
2017-03-24,50,10,-4.1,313,110,252,294,117,69,50,169,260,189,28
2017-03-25,50,10,-3.9,313,110,252,295,116,69,50,169,260,189,27
2017-03-26,49,10,-3.8,312,110,252,296,116,69,50,169,260,189,27
2017-03-27,48,10,-0.7,312,110,252,297,117,69,51,169,260,189,27
2017-03-28,48,10,-5.0,312,110,252,297,117,69,51,169,260,189,27
2017-03-29,48,10,2.9,311,110,252,298,118,69,52,169,261,189,27
2017-03-30,43,10,6.3,311,110,252,299,118,69,52,169,262,190,27
2017-03-31,41,10,2.3,311,110,252,300,118,69,54,170,263,190,28
2017-04-01,39,10,2.2,311,110,252,301,118,69,56,171,263,190,28
2017-04-02,37,10,1.2,311,110,252,303,117,69,56,171,263,190,28
2017-04-03,37,10,-5.2,311,110,252,305,117,69,57,171,264,190,28
2017-04-04,35,10,-3.2,311,110,252,305,117,69,57,171,264,190,28
2017-04-05,35,10,-6.2,311,110,252,305,117,69,57,171,265,190,28
2017-04-06,39,10,-4.6,311,110,252,305,117,69,57,171,265,190,28
2017-04-07,39,10,-7.6,311,110,252,305,117,69,58,171,266,191,28
2017-04-08,40,10,-1.7,310,110,251,305,117,69,58,171,267,191,28
2017-04-09,38,10,-8.9,310,110,251,305,116,69,58,171,267,191,28
2017-04-10,38,10,-7.3,310,110,251,305,115,69,58,171,268,191,28
2017-04-11,38,10,-9.1,310,110,251,305,117,69,58,172,268,191,28
2017-04-12,40,10,1.3,310,110,250,305,117,69,58,173,268,191,28
2017-04-13,40,10,1.3,310,110,249,306,117,69,58,174,269,191,28
2017-04-14,39,10,-3.0,310,110,249,306,116,69,58,174,269,191,28
2017-04-15,38,10,-4.9,311,110,249,306,116,69,59,175,270,191,29
2017-04-16,38,10,0.3,312,110,249,306,116,69,59,176,270,191,33
2017-04-17,36,10,4.0,314,110,250,307,116,69,59,177,271,191,33
2017-04-18,33,10,3.8,315,110,250,308,118,69,59,178,271,191,33
2017-04-19,30,10,2.3,316,110,250,310,121,69,61,178,271,190,34
2017-04-20,27,10,-0.1,317,110,250,311,123,69,61,179,272,188,34
2017-04-21,23,10,-4.1,317,110,250,312,121,69,62,179,272,186,33
2017-04-22,22,10,-2.1,318,110,250,313,118,69,62,179,272,186,34
2017-04-23,21,10,-1.3,319,110,250,313,120,69,62,180,272,187,34
2017-04-24,19,10,2.2,320,110,250,313,122,69,63,183,273,187,36
2017-04-25,17,10,4.9,320,110,252,313,128,69,64,186,273,188,37
2017-04-26,15,10,7.5,325,110,254,314,140,69,65,190,274,188,42
2017-04-27,13,10,7.8,335,110,257,315,180,70,65,195,275,190,39
2017-04-28,10,10,8.6,335,116,270,318,196,72,67,206,279,195,39
2017-04-29,8,7,3.8,337,140,331,324,190,76,68,219,285,200,43
2017-04-30,1,4,4.6,342,187,402,330,185,95,70,227,296,205,50
2017-05-01,1,3,0.3,344,248,493,368,165,141,73,264,305,217,58
2017-05-02,1,4,-3.1,356,276,591,379,160,186,82,305,311,211,98
2017-05-03,0,4,-2.8,407,291,672,414,159,222,111,359,328,192,157
2017-05-04,0,4,-2.0,424,298,671,432,152,210,176,455,362,190,185
2017-05-05,0,3,-0.2,428,306,650,403,147,198,381,491,415,191,204
2017-05-06,1,10,4.0,439,311,663,392,135,199,387,543,456,182,247
2017-05-07,0,3,7.0,455,294,718,397,157,201,398,573,489,170,242
2017-05-08,0,3,7.3,459,291,726,392,169,257,605,585,531,177,239
2017-05-09,0,2,5.8,527,335,719,394,188,410,697,586,558,195,210
2017-05-10,0,2,4.6,706,365,677,453,187,540,768,534,731,206,250
2017-05-11,0,2,5.0,753,400,737,487,186,615,773,702,268,209,309
2017-05-12,0,1,8.2,763,420,751,501,186,569,795,1042,268,210,374
2017-05-13,0,1,11.3,782,439,809,581,218,602,994,974,852,228,386
2017-05-14,0,1,12.4,814,432,859,634,261,614,1145,851,975,259,387
2017-05-15,0,1,9.3,819,412,891,695,414,617,1249,988,1130,268,380
2017-05-16,0,0,10.0,834,434,886,697,484,582,1244,1105,1236,268,380
2017-05-17,0,0,2.9,808,422,854,699,455,550,1181,1142,1238,248,385
2017-05-18,0,7,1.2,756,405,803,644,371,509,1098,1112,1182,237,378
2017-05-19,0,0,0.7,737,394,722,558,253,464,968,1041,1088,230,362
2017-05-20,0,0,2.0,622,383,659,480,172,423,843,957,986,228,338
2017-05-21,0,9,3.8,595,368,636,462,157,395,743,895,888,224,319
2017-05-22,0,0,4.7,580,368,605,445,154,371,648,788,812,221,288
2017-05-23,0,0,10.5,563,362,577,435,169,352,593,743,759,231,273
2017-05-24,0,0,16.7,541,356,571,432,215,339,570,723,766,270,263
2017-05-25,0,0,14.6,538,343,595,556,223,323,663,761,828,311,251
2017-05-26,0,0,10.5,516,340,637,713,253,320,733,829,938,313,239
2017-05-27,0,0,5.9,486,332,641,766,300,318,769,919,1020,275,223
2017-05-28,0,0,6.2,486,323,615,725,277,314,719,955,1022,265,202
2017-05-29,0,0,8.8,480,310,571,638,227,307,646,941,967,269,200
2017-05-30,0,0,13.7,474,292,538,615,246,299,585,920,946,285,195
2017-05-31,0,0,15.7,456,277,518,639,260,290,542,945,974,297,185
2017-06-01,0,0,13.2,432,260,510,720,294,277,520,993,1041,315,173
2017-06-02,0,0,11.7,422,245,510,779,309,269,496,1044,1074,302,160
2017-06-03,0,0,8.9,420,229,517,808,302,262,477,1012,1021,283,148
2017-06-04,0,0,9.8,420,212,528,782,268,254,473,965,958,266,137
2017-06-05,0,0,16.5,409,191,532,703,232,250,487,900,917,263,128
2017-06-06,0,0,10.4,404,175,499,635,224,245,479,855,886,263,121
2017-06-07,0,0,9.9,399,174,459,605,217,238,453,830,838,264,113
2017-06-08,0,0,9.3,398,181,426,585,210,234,389,787,793,259,107
2017-06-09,0,0,12.4,397,184,400,563,208,229,338,747,751,247,105
2017-06-10,0,0,15.9,395,182,383,539,201,220,301,707,713,242,106
2017-06-11,0,0,18.9,395,180,371,538,205,214,285,689,708,254,106
2017-06-12,0,0,20.5,392,178,365,525,199,210,290,682,686,248,105
2017-06-13,0,0,16.8,390,177,361,529,185,206,346,643,643,242,101
2017-06-14,0,0,15.7,389,174,368,527,175,198,371,601,639,228,96
2017-06-15,0,0,18.6,388,171,374,544,169,190,343,597,638,213,91
2017-06-16,0,0,20.0,385,166,362,509,163,182,299,590,619,203,90
2017-06-17,0,0,16.9,383,159,342,463,159,175,279,568,576,200,86
2017-06-18,0,0,14.4,383,153,326,420,155,169,253,523,525,197,82
2017-06-19,0,0,16.8,381,147,314,393,151,163,217,482,478,195,78
2017-06-20,0,0,21.0,377,142,304,377,149,155,190,441,450,192,74
2017-06-21,0,0,23.1,375,137,297,365,147,147,164,416,432,189,66
2017-06-22,0,0,23.7,375,131,290,351,149,140,141,396,406,190,58
2017-06-23,0,0,23.6,373,126,285,340,152,134,127,388,385,191,54
2017-06-24,0,0,19.8,373,122,278,335,151,129,128,381,370,189,49
2017-06-25,0,0,17.6,374,119,272,334,149,126,126,360,353,187,49
2017-06-26,0,0,18.5,376,117,272,330,145,125,123,346,341,182,57
2017-06-27,0,0,19.8,373,114,280,326,141,121,120,332,330,181,56
2017-06-28,0,0,21.2,370,112,286,325,140,115,121,321,324,184,51
2017-06-29,0,0,22.1,369,112,285,325,143,109,127,316,328,183,46
2017-06-30,0,0,24.2,364,112,287,325,146,103,130,315,332,179,44
2017-07-01,0,0,22.5,362,112,296,328,143,98,130,328,332,176,43
2017-07-02,0,0,19.2,361,112,298,324,141,97,126,329,329,174,41
2017-07-03,0,0,18.2,361,112,290,327,139,97,121,327,325,181,40
2017-07-04,0,0,16.6,360,113,279,333,137,96,116,321,320,183,40
2017-07-05,0,0,15.4,359,115,272,326,135,96,113,318,312,175,37
2017-07-06,0,0,18.4,359,122,267,320,134,96,111,313,311,177,35
2017-07-07,0,0,15.6,358,125,264,322,137,96,108,314,317,186,36
2017-07-08,0,0,14.9,358,126,267,325,139,95,103,327,321,189,38
2017-07-09,0,0,16.6,358,127,268,330,137,95,98,337,319,185,41
2017-07-10,0,0,17.3,358,129,267,329,136,94,95,331,315,184,41
2017-07-11,0,0,17.7,357,129,264,324,137,93,93,323,312,183,42
2017-07-12,0,0,16.5,356,127,261,325,139,92,92,317,307,179,42
2017-07-13,0,0,19.2,356,125,259,323,137,91,91,311,305,178,42
2017-07-14,0,0,21.0,355,123,260,321,134,90,89,307,301,178,41
2017-07-15,0,0,19.1,354,120,261,322,133,89,87,301,296,181,40
2017-07-16,0,0,18.6,354,121,263,324,131,88,86,296,303,175,37
2017-07-17,0,0,17.3,352,120,265,323,130,87,85,305,335,171,35
2017-07-18,0,0,16.4,351,129,266,319,128,87,90,328,331,170,33
2017-07-19,0,0,16.1,350,137,262,321,127,86,90,329,312,170,32
2017-07-20,0,0,18.2,350,137,259,315,127,85,90,309,296,169,31
2017-07-21,0,0,16.2,349,133,256,311,126,85,87,286,283,167,35
2017-07-22,0,0,14.0,349,128,253,307,125,84,84,278,275,164,37
2017-07-23,0,0,16.8,349,125,251,303,124,84,81,272,267,163,36
2017-07-24,0,0,19.1,348,123,247,299,123,83,77,264,255,161,33
2017-07-25,0,0,20.9,348,121,245,297,122,82,73,256,249,159,31
2017-07-26,0,0,20.2,348,119,243,295,122,82,68,248,244,158,29
2017-07-27,0,0,19.8,347,116,244,293,121,81,64,246,239,159,28
2017-07-28,0,0,19.2,347,114,244,291,121,81,60,241,235,160,28
2017-07-29,0,0,17.9,346,113,242,291,122,81,58,240,234,158,26
2017-07-30,0,0,22.1,346,112,241,293,123,80,60,237,235,165,24
2017-07-31,0,0,19.7,346,111,240,295,123,80,62,240,243,166,23
2017-08-01,0,0,21.0,345,110,240,300,125,80,69,244,255,163,22
2017-08-02,0,0,20.2,345,110,239,309,123,79,77,253,259,160,22
2017-08-03,0,0,21.0,345,110,237,308,122,78,80,259,258,158,20
2017-08-04,0,0,21.5,344,110,235,303,121,78,85,257,255,156,19
2017-08-05,0,0,21.3,344,110,233,295,120,77,81,254,252,155,18
2017-08-06,0,0,21.5,343,109,231,291,119,77,77,251,250,154,17
2017-08-07,0,0,21.9,343,109,230,289,118,77,73,249,246,155,16
2017-08-08,0,0,20.5,343,109,229,287,118,76,69,245,241,157,16
2017-08-09,0,0,21.1,342,108,228,285,118,76,65,241,236,160,15
2017-08-10,0,0,17.2,342,106,227,285,118,75,61,237,233,161,15
2017-08-11,0,0,15.2,341,106,227,286,117,75,59,233,232,160,15
2017-08-12,0,0,20.8,341,106,227,286,118,77,57,231,231,158,14
2017-08-13,0,0,21.9,341,105,225,286,118,78,58,234,236,156,14
2017-08-14,0,0,17.0,340,105,227,287,120,78,64,238,242,157,14
2017-08-15,0,0,12.9,339,105,227,290,122,78,70,242,244,159,13
2017-08-16,0,0,11.4,339,104,227,292,123,77,69,244,243,158,11
2017-08-17,0,0,15.3,338,104,226,290,123,77,67,244,244,155,11
2017-08-18,0,0,14.2,338,104,226,290,121,77,67,244,243,153,11
2017-08-19,0,0,14.3,338,103,225,287,122,76,66,247,245,152,10
2017-08-20,0,0,14.5,338,103,224,285,126,76,65,250,250,151,10
2017-08-21,0,0,16.0,337,103,223,283,129,75,62,259,249,151,10
2017-08-22,0,0,12.4,337,103,222,283,127,75,59,260,244,153,9
2017-08-23,0,0,11.9,337,103,222,284,128,75,58,256,245,160,7
2017-08-24,0,0,9.5,337,102,221,286,136,75,57,253,248,162,8
2017-08-25,0,0,7.7,336,102,221,290,134,75,57,256,248,158,9
2017-08-26,0,0,5.3,336,102,221,296,130,75,58,256,244,156,7
2017-08-27,0,0,6.2,336,101,221,300,127,75,59,250,242,153,6
2017-08-28,0,0,6.4,336,101,220,304,126,75,61,248,242,154,6
2017-08-29,0,0,11.0,336,100,220,307,136,75,61,252,259,157,6
2017-08-30,0,0,14.4,336,100,221,311,139,75,61,268,279,155,7
2017-08-31,0,0,14.4,336,100,222,314,156,75,60,285,287,155,7
2017-09-01,0,0,9.8,336,100,222,314,156,75,60,297,298,153,7
2017-09-02,0,0,8.9,337,100,223,313,152,75,59,303,302,153,7
2017-09-03,0,0,11.1,338,100,223,309,148,78,59,307,298,157,7
2017-09-04,0,0,9.3,340,100,226,312,151,84,60,308,300,168,9
2017-09-05,0,0,7.4,342,100,228,320,162,87,61,319,318,176,9
2017-09-06,0,0,8.4,344,100,232,335,167,88,64,337,326,165,10
2017-09-07,0,0,4.3,346,100,235,343,164,94,71,338,327,160,10
2017-09-08,0,0,6.3,347,102,235,334,159,97,80,338,327,157,12
2017-09-09,0,0,5.9,349,106,235,325,160,101,89,337,323,156,14
2017-09-10,0,0,3.9,350,108,237,318,155,103,95,332,317,157,14
2017-09-11,0,0,4.1,355,108,237,313,154,105,98,328,316,158,14
2017-09-12,0,0,9.5,358,108,237,310,151,103,102,325,314,159,18
2017-09-13,0,0,10.2,361,107,238,314,153,103,108,324,319,175,19
2017-09-14,0,0,8.0,363,107,246,328,160,102,116,330,339,184,19
2017-09-15,0,0,3.4,365,107,255,362,168,102,130,344,397,187,21
2017-09-16,0,5,2.7,366,107,271,403,168,101,160,392,445,176,25
2017-09-17,0,0,2.0,367,107,278,428,164,101,168,427,448,178,26
2017-09-18,0,0,1.6,367,107,282,414,159,100,174,430,443,179,26
2017-09-19,0,0,2.7,367,109,281,394,161,100,175,425,432,181,26
2017-09-20,0,0,4.4,367,109,284,386,162,99,169,415,424,181,26
2017-09-21,0,0,0.8,364,108,285,383,158,99,164,407,418,178,26
2017-09-22,0,0,1.1,360,108,285,379,156,98,161,402,410,175,26
2017-09-23,0,0,0.2,356,108,281,372,154,97,158,394,401,172,26
2017-09-24,0,0,-0.8,354,108,276,365,151,96,154,385,389,169,26
2017-09-25,0,6,-0.4,350,108,273,358,149,95,148,378,380,168,27
2017-09-26,0,10,-1.7,348,108,272,351,148,94,138,369,371,167,28
2017-09-27,1,10,-0.4,346,108,269,345,146,93,129,360,360,166,28
2017-09-28,1,10,0.6,344,108,265,342,145,92,121,351,351,167,27
2017-09-29,0,0,1.1,342,108,261,340,145,91,119,344,343,167,27
2017-09-30,1,10,1.1,339,108,258,337,143,90,114,335,336,165,26
2017-10-01,0,0,1.3,338,108,256,335,142,89,106,329,330,164,26
2017-10-02,0,0,0.4,338,108,254,331,140,89,104,323,324,164,26
2017-10-03,4,10,1.2,337,108,252,329,141,88,101,319,319,165,26
2017-10-04,0,0,1.8,337,108,250,327,142,88,98,314,314,166,25
2017-10-05,0,0,-1.5,336,107,249,326,142,85,96,310,312,165,25
2017-10-06,0,8,0.6,336,107,249,326,141,85,95,307,309,164,25
2017-10-07,0,0,0.7,336,106,249,325,138,85,92,304,305,162,24
2017-10-08,0,0,-1.2,335,106,248,323,135,85,90,299,301,160,24
2017-10-09,0,0,-0.1,335,105,246,320,134,85,89,295,297,159,24
2017-10-10,0,0,0.3,335,105,244,317,133,85,86,288,292,159,21
2017-10-11,0,8,0.2,335,105,242,315,133,85,83,286,290,159,17
2017-10-12,3,10,0.1,335,105,241,314,133,84,82,283,287,160,16
2017-10-13,0,8,-1.5,335,106,240,312,132,84,80,282,283,158,15
2017-10-14,2,10,-4.4,335,107,240,312,131,84,79,279,280,157,14
2017-10-15,5,10,-6.3,335,106,240,311,131,84,75,274,277,158,13
2017-10-16,8,10,-3.5,336,106,236,12,131,84,71,270,273,157,12
2017-10-17,9,10,-1.6,336,108,230,308,130,84,64,265,270,157,12
2017-10-18,8,10,-7.1,335,109,223,308,126,84,56,261,264,156,10
2017-10-19,8,10,-15.5,335,109,244,312,123,84,60,248,255,152,10
2017-10-20,8,10,-12.7,336,109,256,318,123,83,96,259,249,206,10
2017-10-21,7,10,-10.2,336,109,247,308,126,83,82,248,235,274,10
2017-10-22,7,10,0.1,336,109,246,291,133,82,104,244,224,267,10
2017-10-23,7,10,0.8,336,109,247,283,132,82,113,238,211,275,11
2017-10-24,4,10,-2.3,336,108,251,296,129,82,108,230,206,270,11
2017-10-25,4,10,-7.2,336,108,253,308,126,81,125,223,208,242,11
2017-10-26,4,10,-3.8,336,108,252,304,130,81,203,216,215,263,11
2017-10-27,5,10,-3.3,336,108,248,289,128,81,218,206,225,258,12
2017-10-28,5,10,-1.2,336,108,246,288,128,81,234,222,220,256,15
2017-10-29,5,10,-2.3,336,108,247,294,129,81,233,226,221,256,16
2017-10-30,7,10,-1.3,336,108,251,298,129,81,228,225,217,249,17
2017-10-31,8,10,-8.8,336,108,251,300,124,81,207,218,217,255,19
2017-11-01,9,10,-15.3,337,108,246,300,128,81,199,217,233,264,21
2017-11-02,9,10,-19.4,337,108,241,296,130,81,192,220,226,232,28
2017-11-03,9,10,-6.7,338,108,238,283,139,80,190,224,308,234,35
2017-11-04,12,10,-0.9,338,108,241,275,141,80,188,227,360,263,42
2017-11-05,14,10,-3.0,338,108,245,273,140,80,185,225,395,260,55
2017-11-06,14,10,-4.1,338,108,249,278,141,80,183,226,425,258,53
2017-11-07,15,10,-4.6,338,108,251,287,142,79,186,228,305,253,53
2017-11-08,17,10,-5.8,338,108,256,295,143,79,188,239,301,250,52
2017-11-09,17,10,-8.3,338,108,257,298,143,79,191,252,297,250,48
2017-11-10,17,10,-2.4,338,108,257,299,143,79,195,265,292,249,45
2017-11-11,18,10,-3.0,338,108,257,292,148,78,192,286,290,247,42
2017-11-12,19,10,-14.7,338,108,257,289,152,78,189,304,287,235,39
2017-11-13,20,10,-27.2,338,108,257,280,153,78,184,297,437,230,35
2017-11-14,20,10,-28.4,338,108,257,309,163,78,181,290,424,230,34
2017-11-15,20,10,-28.8,337,108,256,342,171,78,176,287,404,232,33
2017-11-16,20,10,-33.5,337,108,254,347,183,78,171,287,384,235,31
2017-11-17,20,10,-29.9,337,108,254,356,188,77,162,283,387,238,30
2017-11-18,20,10,-27.2,337,108,254,362,196,77,152,277,390,244,29
2017-11-19,20,10,-17.7,337,108,253,375,203,77,139,271,402,244,27
2017-11-20,26,10,-9.8,337,108,253,377,214,77,135,274,408,243,26
2017-11-21,29,10,-25.9,337,108,256,381,225,77,131,276,409,242,26
2017-11-22,28,10,-36.0,337,108,261,387,227,77,129,276,409,241,27
2017-11-23,28,10,-34.4,337,108,265,389,224,76,127,277,407,240,27
2017-11-24,28,10,-36.9,337,108,265,389,241,76,125,281,406,239,26
2017-11-25,28,10,-35.0,337,108,266,389,238,76,124,284,405,239,26
2017-11-26,31,10,-28.4,337,108,266,387,237,76,122,288,405,238,26
2017-11-27,31,10,-37.8,337,108,267,386,236,76,121,295,403,236,26
2017-11-28,31,10,-41.3,337,108,267,385,236,75,119,297,402,235,26
2017-11-29,31,10,-28.7,337,108,267,383,242,75,117,300,398,234,26
2017-11-30,32,10,-31.7,337,108,267,381,245,75,115,302,396,233,26
2017-12-01,32,10,-29.4,337,108,267,379,252,75,116,303,394,232,25
2017-12-02,32,10,-32.9,336,108,267,378,263,75,118,304,391,231,26
2017-12-03,32,10,-28.1,336,108,267,377,265,74,119,301,387,230,26
2017-12-04,33,10,-15.3,336,108,267,376,258,74,120,299,384,228,25
2017-12-05,38,10,-13.5,336,108,267,375,253,74,121,297,382,227,24
2017-12-06,41,10,-16.2,336,108,267,374,251,74,122,297,380,226,24
2017-12-07,40,10,-6.2,336,108,267,373,247,74,123,297,379,225,23
2017-12-08,39,10,-10.2,336,108,267,373,243,74,124,296,376,225,23
2017-12-09,39,10,-36.8,336,108,267,372,239,73,123,296,374,224,22
2017-12-10,39,10,-43.7,335,108,267,369,235,73,125,296,372,223,22
2017-12-11,39,10,-39.3,335,108,267,366,230,73,127,296,370,222,22
2017-12-12,39,10,-31.8,335,108,266,365,226,73,126,296,368,221,22
2017-12-13,39,10,-31.1,335,108,265,364,224,72,125,294,366,220,23
2017-12-14,39,10,-40.8,335,108,264,362,221,71,127,293,363,219,23
2017-12-15,40,10,-23.5,335,108,264,361,219,71,126,291,359,219,23
2017-12-16,41,10,-16.0,335,108,262,360,218,72,125,288,357,218,24
2017-12-17,41,10,-18.3,335,108,261,359,216,72,124,287,354,218,24
2017-12-18,43,10,-18.0,334,108,260,358,215,72,123,286,352,218,25
2017-12-19,44,10,-14.0,334,108,259,357,213,73,126,286,352,217,25
2017-12-20,46,10,-11.1,334,108,259,356,211,73,122,284,350,217,25
2017-12-21,46,10,-16.2,334,108,260,356,211,73,124,282,348,216,25
2017-12-22,46,10,-27.2,334,108,260,355,211,72,126,282,346,216,25
2017-12-23,46,10,-29.9,334,108,260,354,212,72,128,282,342,215,25
2017-12-24,45,10,-41.7,334,108,260,354,217,71,127,282,340,215,25
2017-12-25,45,10,-45.2,334,108,260,353,215,71,126,282,338,214,25
2017-12-26,45,10,-33.6,334,108,260,353,216,71,125,282,337,213,25
2017-12-27,45,10,-11.8,334,108,260,353,208,71,124,282,336,212,25
2017-12-28,46,10,-21.5,334,108,259,352,204,71,123,282,335,212,25
2017-12-29,47,10,-21.0,334,108,259,351,207,71,122,280,334,211,25
2017-12-30,47,10,-29.9,334,108,259,350,217,71,120,276,334,210,25
2017-12-31,47,10,-31.0,334,108,259,349,214,70,118,276,334,209,25
